ORDERNUMBER;SALES;STATUS;MONTH_ID;YEAR_ID;PRODUCTLINE;CUSTOMERNAME;CITY;COUNTRY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10288;1729;Shipped;9;2004;Vintage Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10303;2255.84;Shipped;10;2004;Vintage Cars;Iberia Gift Imports, Corp.;Sevilla;Spain;Roel;Jose Pedro;Small
10312;1834.5;Shipped;10;2004;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10332;3201.5;Shipped;11;2004;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10344;2276.4;Shipped;11;2004;Vintage Cars;Marseille Mini Autos;Marseille;France;Lebihan;Laurence;Small
10367;8884.8;Resolved;1;2005;Vintage Cars;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Large
10379;1331.1;Shipped;2;2005;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10407;3051.3;On Hold;4;2005;Vintage Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Medium
10420;2288.52;In Process;5;2005;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Small
10104;3772.61;Shipped;1;2003;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10114;4164.42;Shipped;4;2003;Trucks and Buses;La Corne D'abondance, Co.;Paris;France;Bertrand;Marie;Medium
10127;6295.95;Shipped;6;2003;Trucks and Buses;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10141;6287.66;Shipped;8;2003;Trucks and Buses;Suominen Souveniers;Espoo;Finland;Suominen;Kalle;Medium
10151;5412.54;Shipped;9;2003;Trucks and Buses;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Medium
10165;5984.14;Shipped;10;2003;Trucks and Buses;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Medium
10175;5891.04;Shipped;11;2003;Trucks and Buses;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Medium
10184;5984.14;Shipped;11;2003;Trucks and Buses;Iberia Gift Imports, Corp.;Sevilla;Spain;Roel;Jose Pedro;Medium
10195;3608.15;Shipped;11;2003;Trucks and Buses;Mini Classics;White Plains;USA;Frick;Steve;Medium
10207;5752.54;Shipped;12;2003;Trucks and Buses;Diecast Collectables;Boston;USA;Franco;Valarie;Medium
10229;3765.32;Shipped;3;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10246;2159.96;Shipped;5;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10259;3379.94;Shipped;6;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Medium
10271;5093.5;Shipped;7;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10281;5773.44;Shipped;8;2004;Trucks and Buses;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Medium
10292;4528.86;Shipped;9;2004;Trucks and Buses;Land of Toys Inc.;NYC;USA;Yu;Kwai;Medium
10305;4816.08;Shipped;10;2004;Trucks and Buses;Marta's Replicas Co.;Cambridge;USA;Hernandez;Marta;Medium
10313;3416.78;Shipped;10;2004;Trucks and Buses;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri;Yoshi;Medium
10324;1236.84;Shipped;11;2004;Trucks and Buses;Vitachrome Inc.;NYC;USA;Frick;Michael;Small
10334;5814.86;On Hold;11;2004;Trucks and Buses;Volvo Model Replicas, Co;Lule;Sweden;Berglund;Christina;Medium
10349;5223.48;Shipped;12;2004;Trucks and Buses;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10358;728.4;Shipped;12;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10370;3949;Shipped;1;2005;Trucks and Buses;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Medium
10383;3843.99;Shipped;2;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10412;5498.08;Shipped;5;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10425;3777.58;In Process;5;2005;Trucks and Buses;La Rochelle Gifts;Nantes;France;Labrune;Janine;Medium
10101;3782;Shipped;1;2003;Vintage Cars;Blauer See Auto, Co.;Frankfurt;Germany;Keitel;Roland;Medium
10110;3859.68;Shipped;3;2003;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10124;4431.84;Shipped;5;2003;Vintage Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Medium
10149;4950.33;Shipped;9;2003;Vintage Cars;Signal Collectibles Ltd.;Brisbane;USA;Taylor;Sue;Medium
10162;4299.7;Shipped;10;2003;Vintage Cars;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Medium
10173;4492.83;Shipped;11;2003;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10182;2212;Shipped;11;2003;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10193;4642.88;Shipped;11;2003;Vintage Cars;Australian Collectables, Ltd;Glen Waverly;Australia;Connery;Sean;Medium
10204;3206.32;Shipped;12;2003;Vintage Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10214;3604.23;Shipped;1;2004;Vintage Cars;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer;Mart¡n;Medium
10227;7017.76;Shipped;3;2004;Vintage Cars;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Large
10243;6154.18;Shipped;4;2004;Vintage Cars;Diecast Collectables;Boston;USA;Franco;Valarie;Medium
10280;4750.8;Shipped;8;2004;Vintage Cars;Amica Models & Co.;Torino;Italy;Accorti;Paolo;Medium
10288;3822.92;Shipped;9;2004;Vintage Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Medium
10304;2440.8;Shipped;10;2004;Vintage Cars;Auto Assoc. & Cie.;Versailles;France;Tonini;Daniel;Small
10312;4729.36;Shipped;10;2004;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10322;12536.5;Shipped;11;2004;Vintage Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Large
10332;2264.15;Shipped;11;2004;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10344;3928.2;Shipped;11;2004;Vintage Cars;Marseille Mini Autos;Marseille;France;Lebihan;Laurence;Medium
10356;3630.22;Shipped;12;2004;Vintage Cars;Lyon Souveniers;Paris;France;Da Cunha;Daniel;Medium
10367;4196.07;Resolved;1;2005;Vintage Cars;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Medium
10380;4931.6;Shipped;2;2005;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10390;3068.69;Shipped;3;2005;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10409;785.64;Shipped;4;2005;Vintage Cars;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10420;4977;In Process;5;2005;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Medium
10103;1189.98;Shipped;1;2003;Trucks and Buses;Baane Mini Imports;Stavern;Norway;Bergulfsen;Jonas;Small
10114;3090.15;Shipped;4;2003;Trucks and Buses;La Corne D'abondance, Co.;Paris;France;Bertrand;Marie;Medium
10126;2795.86;Shipped;5;2003;Trucks and Buses;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer;Mart¡n;Small
10140;2851.54;Shipped;7;2003;Trucks and Buses;Technics Stores Inc.;Burlingame;USA;Hirano;Juri;Small
10151;2701.92;Shipped;9;2003;Trucks and Buses;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo;Pirkko;Small
10165;2204.1;Shipped;10;2003;Trucks and Buses;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Small
10175;2840.48;Shipped;11;2003;Trucks and Buses;Stylish Desk Decors, Co.;London;UK;Brown;Ann;Small
10184;2647.04;Shipped;11;2003;Trucks and Buses;Iberia Gift Imports, Corp.;Sevilla;Spain;Roel;Jose Pedro;Small
10194;3172.05;Shipped;11;2003;Trucks and Buses;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10207;2585.93;Shipped;12;2003;Trucks and Buses;Diecast Collectables;Boston;USA;Franco;Valarie;Small
10217;2148.3;Shipped;2;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10229;1667.4;Shipped;3;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10246;1859.7;Shipped;5;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10259;1476.6;Shipped;6;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino;Wendy;Small
10271;1732;Shipped;7;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10281;1674.17;Shipped;8;2004;Trucks and Buses;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Small
10291;1500.98;Shipped;9;2004;Trucks and Buses;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Small
10305;2192.68;Shipped;10;2004;Trucks and Buses;Marta's Replicas Co.;Cambridge;USA;Hernandez;Marta;Small
10313;1797.58;Shipped;10;2004;Trucks and Buses;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri;Yoshi;Small
10322;2142.35;Shipped;11;2004;Trucks and Buses;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Small
10334;2086.92;On Hold;11;2004;Trucks and Buses;Volvo Model Replicas, Co;Lule;Sweden;Berglund;Christina;Small
10347;6834.5;Shipped;11;2004;Trucks and Buses;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Medium
10357;2541.59;Shipped;12;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10370;2130.92;Shipped;1;2005;Trucks and Buses;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Small
10381;1701.7;Shipped;2;2005;Trucks and Buses;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Small
10391;1694;Shipped;3;2005;Trucks and Buses;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Small
10412;2913.53;Shipped;5;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10425;935.18;In Process;5;2005;Trucks and Buses;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10106;3073.26;Shipped;2;2003;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10120;2082.49;Shipped;4;2003;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Small
10133;3394.23;Shipped;6;2003;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10145;2559.6;Shipped;8;2003;Planes;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Small
10168;1490.16;Shipped;10;2003;Planes;Technics Stores Inc.;Burlingame;USA;Hirano;Juri;Small
10210;3844;Shipped;1;2004;Planes;Osaka Souveniers Co.;Osaka;Japan;Kentary;Mory;Medium
10223;4724.91;Shipped;2;2004;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Medium
10235;1824.72;Shipped;4;2004;Planes;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10250;2668.68;Shipped;5;2004;Planes;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Small
10263;2843.61;Shipped;6;2004;Planes;Gift Depot Inc.;Bridgewater;USA;King;Julie;Small
10275;3163.65;Shipped;7;2004;Planes;La Rochelle Gifts;Nantes;France;Labrune;Janine;Medium
10284;2226.11;Shipped;8;2004;Planes;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe;Jan;Small
10297;2069.75;Shipped;9;2004;Planes;Clover Collections, Co.;Dublin;Ireland;Cassidy;Dean;Small
10308;2235.33;Shipped;10;2004;Planes;Mini Classics;White Plains;USA;Frick;Steve;Small
10318;3116.43;Shipped;11;2004;Planes;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Medium
10327;4781.7;Resolved;11;2004;Planes;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen;Jytte;Medium
10339;2810.7;Shipped;11;2004;Planes;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Small
10353;3515.67;Shipped;12;2004;Planes;Gift Ideas Corp.;Glendale;USA;Lewis;Dan;Medium
10374;2909.34;Shipped;2;2005;Planes;Australian Gift Network, Co;South Brisbane;Australia;Calaghan;Tony;Small
10386;1570.17;Resolved;3;2005;Planes;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10398;2613.92;Shipped;3;2005;Planes;Reims Collectables;Reims;France;Henriot;Paul;Small
10401;3193.26;On Hold;4;2005;Planes;Tekni Collectables Inc.;Newark;USA;Brown;William;Medium
10416;1482.6;Shipped;5;2005;Planes;L'ordine Souveniers;Reggio Emilia;Italy;Moroni;Maurizio;Small
10107;2055.23;Shipped;2;2003;Motorcycles;Land of Toys Inc.;NYC;USA;Yu;Kwai;Small
10120;2674.9;Shipped;4;2003;Motorcycles;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Small
10134;1853.4;Shipped;7;2003;Motorcycles;Lyon Souveniers;Paris;France;Da Cunha;Daniel;Small
10145;1490.1;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Small
10159;2162.16;Shipped;10;2003;Motorcycles;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Small
10168;2814.28;Shipped;10;2003;Motorcycles;Technics Stores Inc.;Burlingame;USA;Hirano;Juri;Small
10180;1605;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance;Martine;Small
10188;2093.44;Shipped;11;2003;Motorcycles;Herkku Gifts;Bergen;Norway;Oeztan;Veysel;Small
10201;1944.3;Shipped;12;2003;Motorcycles;Mini Wheels Co.;San Francisco;USA;Murphy;Julie;Small
10210;1986.8;Shipped;1;2004;Motorcycles;Osaka Souveniers Co.;Osaka;Japan;Kentary;Mory;Small
10223;1695.96;Shipped;2;2004;Motorcycles;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Small
10236;1281.56;Shipped;4;2004;Motorcycles;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez;Rosa;Small
10251;1774.22;Shipped;5;2004;Motorcycles;Tekni Collectables Inc.;Newark;USA;Brown;William;Small
10263;1997.5;Shipped;6;2004;Motorcycles;Gift Depot Inc.;Bridgewater;USA;King;Julie;Small
10275;2353.2;Shipped;7;2004;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune;Janine;Small
10285;981.2;Shipped;8;2004;Motorcycles;Marta's Replicas Co.;Cambridge;USA;Hernandez;Marta;Small
10298;1550.72;Shipped;9;2004;Motorcycles;Atelier graphique;Nantes;France;Schmitt;Carine;Small
10308;1771.06;Shipped;10;2004;Motorcycles;Mini Classics;White Plains;USA;Frick;Steve;Small
10318;2213.4;Shipped;11;2004;Motorcycles;Diecast Classics Inc.;Allentown;USA;Yu;Kyung;Small
10329;5266.04;Shipped;11;2004;Motorcycles;Land of Toys Inc.;NYC;USA;Yu;Kwai;Medium
10339;1864.8;Shipped;11;2004;Motorcycles;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura;Akiko;Small
10362;1142.41;Shipped;1;2005;Motorcycles;Technics Stores Inc.;Burlingame;USA;Hirano;Juri;Small
10374;1172.6;Shipped;2;2005;Motorcycles;Australian Gift Network, Co;South Brisbane;Australia;Calaghan;Tony;Small
10389;6981;Shipped;3;2005;Motorcycles;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Medium
10402;3064.6;Shipped;4;2005;Motorcycles;Auto Canal Petit;Paris;France;Perrier;Dominique;Medium
10417;2202.48;Disputed;5;2005;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10101;3773.38;Shipped;1;2003;Vintage Cars;Blauer See Auto, Co.;Frankfurt;Germany;Keitel;Roland;Medium
10110;5074.39;Shipped;3;2003;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Medium
10125;6483.46;Shipped;5;2003;Vintage Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Medium
10139;7956.46;Shipped;7;2003;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Large
10149;4230.62;Shipped;9;2003;Vintage Cars;Signal Collectibles Ltd.;Brisbane;USA;Taylor;Sue;Medium
10162;7209.12;Shipped;10;2003;Vintage Cars;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Large
10173;3452.68;Shipped;11;2003;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli;Giovanni;Medium
10182;3047.73;Shipped;11;2003;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10193;3675.32;Shipped;11;2003;Vintage Cars;Australian Collectables, Ltd;Glen Waverly;Australia;Connery;Sean;Medium
10205;7492.4;Shipped;12;2003;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Large
10214;9534.5;Shipped;1;2004;Vintage Cars;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer;Mart¡n;Large
10227;5579.02;Shipped;3;2004;Vintage Cars;Saveley & Henriot, Co.;Lyon;France;Saveley;Mary;Medium
10244;5950.34;Shipped;4;2004;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10255;3726;Shipped;6;2004;Vintage Cars;Mini Caravy;Strasbourg;France;Citeaux;Frederique;Medium
10280;4455;Shipped;8;2004;Vintage Cars;Amica Models & Co.;Torino;Italy;Accorti;Paolo;Medium
10289;8272.34;Shipped;9;2004;Vintage Cars;Herkku Gifts;Bergen;Norway;Oeztan;Veysel;Large
10304;3577.6;Shipped;10;2004;Vintage Cars;Auto Assoc. & Cie.;Versailles;France;Tonini;Daniel;Medium
10312;3881.25;Shipped;10;2004;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10322;5797.44;Shipped;11;2004;Vintage Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Medium
10332;1264.08;Shipped;11;2004;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth;Victoria;Small
10347;4815.3;Shipped;11;2004;Vintage Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Medium
10356;4462.2;Shipped;12;2004;Vintage Cars;Lyon Souveniers;Paris;France;Da Cunha;Daniel;Medium
10367;3033.28;Resolved;1;2005;Vintage Cars;Toys4GrownUps.com;Pasadena;USA;Young;Julie;Medium
10380;990.78;Shipped;2;2005;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Small
10390;2030.86;Shipped;3;2005;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Small
10421;5433.75;In Process;5;2005;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10109;3157.44;Shipped;3;2003;Classic Cars;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez;Rosa;Medium
10123;5161.2;Shipped;5;2003;Classic Cars;Atelier graphique;Nantes;France;Schmitt;Carine;Medium
10137;4346.76;Shipped;7;2003;Classic Cars;Reims Collectables;Reims;France;Henriot;Paul;Medium
10148;3528.36;Shipped;9;2003;Classic Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Medium
10161;3187.8;Shipped;10;2003;Classic Cars;Heintze Collectables;Aaarhus;Denmark;Ibsen;Palle;Medium
10172;6023.16;Shipped;11;2003;Classic Cars;Gift Depot Inc.;Bridgewater;USA;King;Julie;Medium
10181;3884.76;Shipped;11;2003;Classic Cars;Herkku Gifts;Bergen;Norway;Oeztan;Veysel;Medium
10192;4965.84;Shipped;11;2003;Classic Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Medium
10204;4169.88;Shipped;12;2003;Classic Cars;Muscle Machine Inc;NYC;USA;Young;Jeff;Medium
10212;4910.4;Shipped;1;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10226;3231.36;Shipped;2;2004;Classic Cars;Collectable Mini Designs Co.;San Diego;USA;Thompson;Valarie;Medium
10241;6853.44;Shipped;4;2004;Classic Cars;Mini Caravy;Strasbourg;France;Citeaux;Frederique;Medium
10253;5177.04;Cancelled;6;2004;Classic Cars;UK Collectables, Ltd.;Liverpool;UK;Devon;Elizabeth;Medium
10266;2824.8;Shipped;7;2004;Classic Cars;L'ordine Souveniers;Reggio Emilia;Italy;Moroni;Maurizio;Small
10278;4324.32;Shipped;8;2004;Classic Cars;Signal Gift Stores;Las Vegas;USA;King;Sue;Medium
10287;5052.96;Shipped;8;2004;Classic Cars;Vida Sport, Ltd;Gensve;Switzerland;Holz;Michael;Medium
10301;3223.44;Shipped;10;2003;Classic Cars;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe;Jan;Medium
10311;5278.68;Shipped;10;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10321;2851.2;Shipped;11;2004;Classic Cars;FunGiftIdeas.com;New Bedford;USA;Benitez;Violeta;Small
10331;1687.4;Shipped;11;2004;Classic Cars;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez;Rosa;Small
10343;1308;Shipped;11;2004;Classic Cars;Reims Collectables;Reims;France;Henriot;Paul;Small
10366;6144.6;Shipped;1;2005;Classic Cars;Royale Belge;Charleroi;Belgium;Cartrain;Pascale;Medium
10379;5127.2;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10407;6386.16;On Hold;4;2005;Classic Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Medium
10419;7695.6;Shipped;5;2005;Classic Cars;Salzburg Collectables;Salzburg;Austria;Pipps;Georg;Large
10103;2242.89;Shipped;1;2003;Vintage Cars;Baane Mini Imports;Stavern;Norway;Bergulfsen;Jonas;Small
10112;2539.89;Shipped;3;2003;Vintage Cars;Volvo Model Replicas, Co;Lule;Sweden;Berglund;Christina;Small
10126;2795.27;Shipped;5;2003;Vintage Cars;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer;Mart¡n;Small
10139;5545.76;Shipped;7;2003;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Medium
10150;4285.46;Shipped;9;2003;Vintage Cars;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad;Eric;Medium
10163;3329.09;Shipped;10;2003;Vintage Cars;Classic Legends Inc.;NYC;USA;Hernandez;Maria;Medium
10174;5592.22;Shipped;11;2003;Vintage Cars;Australian Gift Network, Co;South Brisbane;Australia;Calaghan;Tony;Medium
10183;3298.55;Shipped;11;2003;Vintage Cars;Classic Gift Ideas, Inc;Philadelphia;USA;Cervantes;Francisca;Medium
10193;2609.88;Shipped;11;2003;Vintage Cars;Australian Collectables, Ltd;Glen Waverly;Australia;Connery;Sean;Small
10206;3336.29;Shipped;12;2003;Vintage Cars;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri;Yoshi;Medium
10215;5510.05;Shipped;1;2004;Vintage Cars;West Coast Collectables Co.;Burbank;USA;Thompson;Steve;Medium
10228;2504.4;Shipped;3;2004;Vintage Cars;Cambridge Collectables Co.;Cambridge;USA;Tseng;Kyung;Small
10244;3525.6;Shipped;4;2004;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre;Diego;Medium
10257;4407;Shipped;6;2004;Vintage Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick;Sue;Medium
10270;2983.44;Shipped;7;2004;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley;Adrian;Small
10280;5126.24;Shipped;8;2004;Vintage Cars;Amica Models & Co.;Torino;Italy;Accorti;Paolo;Medium
10291;5713.79;Shipped;9;2004;Vintage Cars;Scandinavian Gift Ideas;Boras;Sweden;Larsson;Maria;Medium
10304;4613.8;Shipped;10;2004;Vintage Cars;Auto Assoc. & Cie.;Versailles;France;Tonini;Daniel;Medium
10312;3711.1;Shipped;10;2004;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10322;3524.73;Shipped;11;2004;Vintage Cars;Online Diecast Creations Co.;Nashua;USA;Young;Valarie;Medium
10333;2795.27;Shipped;11;2004;Vintage Cars;Mini Wheels Co.;San Francisco;USA;Murphy;Julie;Small
10347;4814.4;Shipped;11;2004;Vintage Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson;Peter;Medium
10357;3572.33;Shipped;12;2004;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson;Valarie;Medium
10369;4581.36;Shipped;1;2005;Vintage Cars;Collectables For Less Inc.;Brickhaven;USA;Nelson;Allen;Medium
10381;4319.76;Shipped;2;2005;Vintage Cars;Corporate Gift Ideas Co.;San Francisco;USA;Brown;Julie;Medium
10391;1448;Shipped;3;2005;Vintage Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara;Anna;Small
10423;881.4;In Process;5;2005;Vintage Cars;Petit Auto;Bruxelles;Belgium;Dewey;Catherine;Small
